Time of Day,Temperature,Humidity,CO2_InfraredSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Session ID,HVAC Operation Mode,Ambient Light Level,Activity Level
afternoon,22.96,53.28,100.93110695206089,405.21877654237784,563.9926055605596,506.0418637044762,3.0,1903,off,bright,Low Activity
evening,19.49,50.15,111.0330166381408,471.567486888719,673.7671063172238,554.4721924331403,1.0,6847,heating_active,very_bright,Moderate Activity
afternoon,21.52,51.02,86.75363428237884,515.67464301836,722.6046642603459,649.1409675408644,0.0,9127,eco_mode,very_bright,Low Activity
morning,18.4,47.11,75.74719416071086,544.7427909353264,705.5205927852123,655.4228955344405,1.0,9241,off,very_bright,Moderate Activity
evening,23.24,46.3,153.48714108679502,449.2620746765602,647.7156206453519,546.0559623368019,1.0,6847,cooling_active,bright,Low Activity
night,19.04,49.8,119.41987123451388,481.1315074123374,700.2090760915214,625.9522731166498,1.0,6431,eco_mode,very_dim,Moderate Activity
evening,23.72,44.97,148.74191827343833,454.7031310834301,649.2608024784353,557.0286962512622,1.0,6847,off,bright,Low Activity
evening,23.25,51.4,145.40530852491753,448.7513727910417,654.4357105492148,548.9464314374727,1.0,6847,cooling_active,very_bright,Low Activity
evening,24.03,44.63,143.7666779550114,451.9805780452341,649.16571993165,548.4883226733205,1.0,6847,maintenance_mode,moderate,Low Activity
morning,18.02,46.63,82.41973690818996,498.49910492221073,725.0894104416534,678.0692335725862,0.0,1374,off,moderate,Low Activity
afternoon,16.04,46.635,64.09974773248696,606.7978301463021,753.9572299077747,708.8338473416006,0.0,5820,off,dim,Low Activity
night,20.65,53.42,109.76862943357328,478.22511079027623,706.5139344833818,613.6055792623973,1.0,5693,cooling_active,moderate,High Activity
evening,23.85,44.5,142.47494570811463,441.74791772855895,659.0625309748345,558.9342349513437,1.0,6847,eco_mode,very_bright,Low Activity
evening,18.87,53.53,84.32118786643046,466.11764955299986,706.249638018683,617.1343768659332,1.0,6528,eco_mode,very_bright,Moderate Activity
evening,23.87,44.74,135.240294608773,443.75581297256434,660.392799725989,556.1835853232153,1.0,6847,eco_mode,moderate,Low Activity
night,32.1410573547754,57.33,137.6407750211876,439.83601977350486,651.0800443718821,584.672351142027,1.0,4761,cooling_active,very_bright,Low Activity
evening,19.67,46.94,101.8018749358789,482.0350621315403,676.6199736446393,607.7704865157255,1.0,3856,cooling_active,bright,High Activity
evening,24.44,51.4,135.6335196469808,460.7177019692257,663.8059710068022,560.6787045330807,1.0,6847,off,very_bright,Low Activity
afternoon,21.89,50.24,115.2493648198331,397.523431970323,663.2177143993346,607.3322785004505,1.0,4507,eco_mode,very_dim,Low Activity
morning,18.85,50.37,105.46586181083836,483.8101001146198,697.3867976802101,620.8362606042299,2.0,7395,heating_active,very_bright,Low Activity
evening,23.49,45.84,138.36465174084194,466.6107910611749,657.8063450955761,553.9103127428476,1.0,6847,maintenance_mode,very_bright,Low Activity
afternoon,22.51,44.81,83.94362291761995,535.387005542236,708.5924648260998,652.8451684650629,1.0,2586,maintenance_mode,very_dim,Moderate Activity
evening,23.49,45.72,140.30037183005845,464.2658064275392,670.2207576756283,558.0384640429158,1.0,6847,ventilation_only,bright,Low Activity
morning,19.57,51.69,112.5087738828019,443.50556657661446,680.4558660717151,599.5791164709398,1.0,1826,cooling_active,very_bright,Moderate Activity
evening,24.45,43.91,138.43070552526763,465.3486634517023,656.6960190025994,570.2472457942526,1.0,6847,cooling_active,bright,Low Activity
evening,24.67,43.43,214.4609930106882,457.21980841275047,647.7961602252805,556.0515407718966,1.0,6847,eco_mode,bright,Low Activity
evening,23.63,51.4,140.4340826004517,458.96862018747703,653.4595482331537,562.7000979426674,1.0,6847,ventilation_only,moderate,Low Activity
evening,23.34,47.58,160.65323984106166,467.1155255177906,652.5006488491275,556.7889612540089,2.0,6847,maintenance_mode,bright,Moderate Activity
evening,24.44,48.92,141.8429766808312,401.18421601967594,608.5854651503013,528.8095644282312,2.0,3074,off,very_dim,Low Activity
evening,23.8,46.1,151.6981033737497,460.505384945081,664.1391010279417,558.6424458428587,1.0,6847,maintenance_mode,very_bright,Low Activity
afternoon,18.7,53.42,103.80247300657268,460.1275150317588,666.1297761128197,589.1627670478783,2.0,7395,heating_active,very_bright,Low Activity
afternoon,19.69,52.0,86.0654589849898,495.92258032756206,701.0298331606575,641.4840330976165,2.0,3856,ventilation_only,bright,High Activity
evening,23.2,46.84,130.4703984959302,448.0410571764675,655.8508258744497,567.9689811420413,1.0,6847,ventilation_only,very_bright,Low Activity
evening,22.75,51.4,147.97277202580605,455.0862585164073,668.1071926561647,561.7992947739017,1.0,6847,eco_mode,dim,Low Activity
afternoon,22.94,52.43,112.17516505210178,471.3368623071051,670.9783962379428,616.3982836842566,1.0,1458,eco_mode,very_bright,Low Activity
evening,23.04,46.91,140.2324035404732,465.9372900099414,666.4779679948181,571.418681602628,1.0,6847,heating_active,very_dim,Low Activity
evening,23.35,45.98,141.564904868913,456.37101251407336,660.4511485439771,585.81749528456,1.0,6847,off,bright,Low Activity
afternoon,16.12,44.94,65.12629933727378,617.2633773174396,763.066357687629,715.3210709345866,0.0,5820,maintenance_mode,very_bright,Low Activity
evening,23.06,46.79,141.62227590058345,415.8870472401612,660.4254805086586,567.7299400051401,1.0,6847,heating_active,very_bright,Low Activity
afternoon,18.05,51.355000000000004,0.799477105334276,479.0403789524183,692.5353194813653,626.5018885447026,1.0,4129,off,bright,Low Activity
evening,23.11,46.86,140.30709546471198,383.4445520406936,654.1565082091992,568.8312108627905,1.0,6847,eco_mode,moderate,Low Activity
evening,22.04,44.66,112.97242561392378,459.4156870050113,677.5964377921722,603.9306709055976,2.0,2679,cooling_active,bright,Low Activity
evening,28.187834115749705,47.04,138.37697147732277,380.2233807508641,653.7353804165954,570.0630920426528,1.0,6847,eco_mode,bright,Low Activity
evening,24.9,46.6,114.00474842783017,389.40431355447487,558.3511301143528,490.1394519020015,2.0,3856,off,dim,High Activity
evening,19.925,46.97,130.4703984959302,403.5629630230673,662.771808138747,578.5907123435954,1.0,6847,off,very_bright,Low Activity
evening,22.7,51.4,137.64319824394403,374.22462462031825,653.6402943600357,571.6165047489243,1.0,6847,heating_active,very_bright,Low Activity
evening,22.72,46.96,129.2863818742056,385.8171517211496,663.9311324719808,569.3448504956154,1.0,6847,eco_mode,very_bright,Low Activity
evening,19.925,47.25,132.32978580669513,399.07538252362184,663.3914000779681,578.2028529436094,1.0,6847,off,very_bright,Low Activity
evening,19.925,47.32,130.37833559111317,385.18706845906894,660.1211610227141,574.3856121338227,1.0,6847,off,bright,Low Activity
morning,17.51,44.43,63.08479528460918,608.4188958208834,770.7413882120354,712.8239163599293,0.0,5693,eco_mode,very_bright,Low Activity
morning,19.2,55.39,78.04195317496213,536.8085819397177,705.0475866498059,640.087431828029,0.0,6528,maintenance_mode,very_bright,Moderate Activity
evening,22.36,47.72,129.93561095335826,393.5620872336287,476.49706241584215,564.8145506517485,1.0,6847,cooling_active,bright,Low Activity
evening,19.925,48.08,130.77369009204594,391.9780194651681,664.3844674799348,571.2805944308191,1.0,6847,ventilation_only,bright,Low Activity
evening,21.89,48.89,127.82373411594284,402.3434799727844,667.3978870537137,577.3952294476194,1.0,6847,maintenance_mode,very_bright,Moderate Activity
morning,21.675,55.75,134.75913778761316,484.8018245027304,679.6351439923315,617.7835482948183,1.0,4507,off,bright,Low Activity
evening,21.63,49.38,135.67417783764512,406.0137946224497,661.963107576845,579.3904544058028,1.0,6847,maintenance_mode,very_bright,Moderate Activity
evening,21.66,49.41,126.37286198034614,413.373528347649,673.5015343216143,582.3476433180929,1.0,6847,cooling_active,very_bright,Low Activity
evening,19.925,49.66,130.30520952247488,404.99859463082527,674.9058964308166,585.9543961750097,1.0,6847,off,bright,Low Activity
afternoon,19.16,55.83,99.961565300792,521.5863099906327,702.5797765860028,636.7479495072174,1.0,6817,off,very_bright,Moderate Activity
night,21.28,51.4,129.3179813197684,406.90237348335216,675.7885602308214,581.3214333622439,1.0,6847,off,very_bright,Low Activity
evening,23.69,46.43,110.25053161208754,474.3082183509754,687.8758142682753,636.390853279965,1.0,3418,eco_mode,moderate,High Activity
morning,18.32,50.46,83.47432648002231,507.6931493636803,703.5937490916901,638.2526205648606,2.0,9241,ventilation_only,very_bright,Moderate Activity
night,20.57,51.72,133.15779080796952,410.42407561901393,671.779452515118,585.3557751943342,1.0,6847,maintenance_mode,very_bright,Low Activity
afternoon,22.81,54.445,108.39112624204094,491.63729201605486,666.020156201135,611.0611504823381,1.0,3592,cooling_active,bright,Low Activity
afternoon,21.25,49.33,84.52377143253995,502.3854972506386,699.8429391357961,631.50516889304,1.0,3856,ventilation_only,bright,Moderate Activity
night,19.925,51.18,134.14996148912957,431.1710784899426,680.0601526718385,592.738898927178,1.0,6847,eco_mode,very_bright,Moderate Activity
afternoon,21.88,44.23,114.9938000618156,434.77899299767574,702.1568059221172,615.6208996921843,1.0,1374,cooling_active,bright,High Activity
night,20.71,51.03,129.7801004068114,427.845371199729,681.0201850332805,592.6555842039412,1.0,6847,heating_active,very_bright,Low Activity
night,11.451144320192256,50.88,138.30707084553086,423.8343645401644,682.8482986777399,593.5194710019305,1.0,6847,ventilation_only,bright,Low Activity
night,20.43,56.08,130.53672934059904,471.07983933333526,660.5890424697931,595.1290705083416,1.0,1903,off,dim,Low Activity
night,19.53,56.47,141.73995587502347,426.6766179113726,680.4175245551176,612.6996378970466,2.0,8649,maintenance_mode,moderate,Low Activity
afternoon,22.72,51.97,115.477286200816,487.7849901732282,663.7261263014773,598.4426120028247,1.0,7058,heating_active,very_dim,Low Activity
morning,19.67,57.96,134.9969017568128,446.1175808221359,655.899806240717,587.0576490310879,2.0,9385,eco_mode,very_bright,Moderate Activity
evening,25.64,45.29,105.89054581705952,377.7296076938359,663.9310002112502,603.7331923889088,2.0,3856,maintenance_mode,very_bright,Low Activity
night,20.1,52.5,36.974163684330904,425.0481591013122,681.4722725993162,608.7114641379844,1.0,6847,heating_active,bright,High Activity
night,20.28,55.73,135.7011055565107,370.63913218633263,637.1940797351124,550.3496163798967,2.0,3074,eco_mode,bright,Moderate Activity
night,20.17,56.04,142.51870806413265,425.6022443020176,663.2573030993982,591.6076088768058,2.0,8649,ventilation_only,very_bright,Low Activity
afternoon,18.08,46.96,82.05298554321872,490.85219104501505,708.8467593893331,643.9418689596557,2.0,5693,off,bright,Moderate Activity
night,19.85,51.4,133.04054666223198,427.2002757341433,679.7304132967301,597.7872048752737,1.0,6847,eco_mode,very_bright,Moderate Activity
night,19.94,51.4,125.99111802222552,429.5356303807832,677.3235876869446,591.960164177673,1.0,6847,eco_mode,very_bright,Low Activity
night,19.89,52.86,130.73273357079304,440.14246333900707,681.6764207406129,599.2844425207418,1.0,6847,heating_active,very_bright,Low Activity
night,19.92,52.72,132.4848100166423,438.15744357076704,688.735748697144,607.1262662125678,1.0,6847,cooling_active,moderate,Moderate Activity
night,19.94,51.4,127.1993429822052,439.7990901853888,689.3928101363778,605.0208176708812,1.0,6847,cooling_active,bright,Low Activity
afternoon,21.59,51.26,167.64517221616185,362.8590960093373,667.7677513676671,620.7620508473783,1.0,7963,eco_mode,very_bright,Low Activity
evening,24.35,50.71,137.34442739231278,401.8284831497765,599.1011398690276,532.9647496483038,3.0,1903,maintenance_mode,very_bright,Low Activity
afternoon,22.55,52.29,111.39063698221771,452.1273762104057,645.3357260211931,562.1943467292042,4.0,6817,eco_mode,bright,Low Activity
night,19.83,52.74,136.17754711871376,428.45254515281306,692.8148571984235,597.0390137501339,1.0,6847,heating_active,very_bright,High Activity
night,19.8,52.93,134.24023419527288,423.51900264153073,685.5105986357137,603.2240195055978,1.0,6847,heating_active,moderate,Moderate Activity
night,19.99,53.49,99.4828066901064,466.9136544905072,683.0844049908803,615.5519690450432,1.0,9127,cooling_active,very_bright,Moderate Activity
night,19.69,51.4,132.71045179969832,419.5159248738271,685.0379030497983,617.479138332883,1.0,6847,maintenance_mode,bright,Moderate Activity
night,20.35,58.5,125.78751452905264,485.80055438248814,685.9596275120845,614.1073657280891,1.0,8936,maintenance_mode,bright,Low Activity
night,19.54,51.4,129.76528597238723,441.0949693070978,674.3945859545736,612.4878270719321,1.0,6847,heating_active,very_bright,High Activity
night,19.51,53.37,130.3803253369784,438.5763973665509,686.7050557425088,609.0252006607909,1.0,6847,maintenance_mode,bright,High Activity
night,19.49,51.4,127.5648895223196,439.163521984416,690.802383567808,610.9921439705231,1.0,6847,eco_mode,very_bright,Moderate Activity
night,19.53,53.32,126.80110968262844,446.54894937067616,689.4348083699128,600.6284305682606,1.0,6847,cooling_active,very_bright,Moderate Activity
night,19.57,53.21,130.4703984959302,431.6346260511803,680.8912931525283,607.0651307551901,1.0,6847,off,very_dim,Low Activity
night,19.53,51.4,128.35448864166386,442.53997081924547,681.5872734344488,601.254452879927,1.0,6847,cooling_active,bright,High Activity
night,19.49,53.1,134.63823356051313,431.83383968827104,691.2760693226024,606.429078928114,1.0,6847,off,very_bright,High Activity
afternoon,16.86,46.12,85.16326502333011,436.1103105872563,840.1222481133368,634.2661213866382,1.0,2679,cooling_active,very_bright,Moderate Activity
morning,20.0,57.34,141.67290011255545,404.78567502448,645.7154878185656,575.4981386440443,2.0,9385,eco_mode,very_bright,Low Activity
night,19.39,52.9,127.34041597629476,437.45540230733025,691.1054943476032,604.1322924957764,1.0,6847,cooling_active,very_bright,Moderate Activity
afternoon,18.96,54.445,80.940946744937,536.9839141328574,715.7757004516573,643.5445768091984,0.0,3592,off,very_bright,Moderate Activity
night,19.37,52.74,121.90297991375348,440.969545772789,699.1820918974091,618.5148484380536,1.0,6847,cooling_active,bright,Moderate Activity
evening,25.25,46.88,116.13913425902751,437.16517596773446,659.8328891064035,587.4186682503546,1.0,4507,eco_mode,moderate,Low Activity
morning,16.39,43.47,95.87027313344512,557.4890574231963,729.9011141029723,666.561672265929,1.0,8052,heating_active,moderate,Moderate Activity
night,19.12,53.54,126.1426485713967,445.3523148315003,679.4699955141388,615.3535346506454,1.0,6847,heating_active,moderate,Moderate Activity
evening,24.6,50.985,33.812231795269696,393.39056744823614,799.4789117822905,566.3146523846767,2.0,7395,eco_mode,very_dim,Low Activity
evening,19.03,54.11,84.15904864187952,453.7480847282165,700.8191983420754,624.2718556619354,1.0,6528,ventilation_only,moderate,Low Activity
morning,19.35,50.495000000000005,95.03677671850114,504.6422644737288,692.2454528187096,645.531984300199,2.0,9241,ventilation_only,very_bright,Moderate Activity
evening,23.64,50.69,148.2403295070204,411.41263030511,637.4534048198099,556.868074944296,2.0,5172,eco_mode,very_bright,Low Activity
afternoon,17.54,47.28,93.92031179444922,459.6143016120209,726.3589806271367,651.2065751526451,0.0,2105,heating_active,very_bright,Moderate Activity
night,19.08,53.16,124.31501046040222,443.55720663878833,694.5069268836387,622.1603011285392,1.0,6847,heating_active,very_bright,Moderate Activity
morning,17.07,51.26,95.34487793178228,542.3442432773036,703.6817825034213,656.3520601207866,1.0,7963,ventilation_only,very_bright,High Activity
night,19.11,53.12,124.3730522301171,443.9992458165845,706.849723329198,624.4416700265933,1.0,6847,heating_active,very_bright,Moderate Activity
night,18.78,49.23,110.68855704145064,494.1950943226776,700.9229242127229,631.3194331510379,1.0,9127,eco_mode,very_bright,Low Activity
evening,23.15,45.94,110.58592003610477,469.7869828773687,684.3390296286631,607.8094396469342,1.0,9658,heating_active,bright,Low Activity
